 %%% Date (yyyymmdd): 20140216
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.1250654E+01  0.2917517E+02
     1      2 -0.2949276E+00 -0.7674608E-01
     1      3 -0.1860631E+00  0.3241156E+00
     1      4 -0.2713116E-02  0.3635135E-01
     2      1 -0.4445709E+00  0.4006997E-01
     2      2  0.1245926E+01  0.2918772E+02
     2      3 -0.6895527E-01  0.9908059E-01
     2      4 -0.1873973E+00  0.3301741E+00
     3      1 -0.1066239E+00  0.3821499E-01
     3      2 -0.9489732E-01  0.2100102E-01
     3      3  0.1238687E+01  0.2913648E+02
     3      4 -0.3038924E+00 -0.7068259E-01
     4      1 -0.1256998E+00  0.5895004E-01
     4      2 -0.1074098E+00  0.3937681E-01
     4      3 -0.4493891E+00  0.3688910E-01
     4      4  0.1290530E+01  0.2946748E+02
