 %%% Date (yyyymmdd): 20130919
 %%% Feeding        : coaxial cable
 %%% Frequency      :     48000000.00000000     
     1      1  0.8997005E+00  0.1999323E+02
     1      2 -0.4245800E+00  0.2621027E-02
     1      3 -0.1094212E+00  0.1829842E+00
     1      4  0.2217095E-02  0.2986819E-01
     2      1 -0.4724724E+00  0.1534264E+00
     2      2  0.1104557E+01  0.2255580E+02
     2      3 -0.4988654E-01  0.7706064E-01
     2      4 -0.1084964E+00  0.1823692E+00
     3      1 -0.8865214E-01  0.4061993E-01
     3      2 -0.1048747E+00  0.9713000E-02
     3      3  0.1099796E+01  0.2210148E+02
     3      4 -0.4151737E+00  0.8377874E-02
     4      1 -0.1141790E+00  0.6870798E-01
     4      2 -0.9009176E-01  0.3998691E-01
     4      3 -0.4654331E+00  0.1585045E+00
     4      4  0.8753909E+00  0.1997245E+02
