 %%% Date (yyyymmdd): 20140518
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.7461050E+00  0.2967832E+02
     1      2 -0.1763622E-01  0.7688683E-01
     1      3 -0.1836600E+00  0.2764129E+00
     1      4  0.4351092E-04  0.4289394E-01
     2      1 -0.9943393E-01  0.7044626E-01
     2      2  0.7475617E+00  0.2985448E+02
     2      3 -0.5198724E-01  0.8515022E-01
     2      4 -0.1824784E+00  0.2792080E+00
     3      1 -0.2206544E-01  0.6351945E-01
     3      2 -0.3238852E-01  0.2824358E-01
     3      3  0.7326620E+00  0.2984138E+02
     3      4 -0.1168021E-01  0.7739409E-01
     4      1 -0.3963125E-01  0.2679411E-01
     4      2 -0.2237838E-01  0.6509375E-01
     4      3 -0.9159933E-01  0.6792269E-01
     4      4  0.7374898E+00  0.2973093E+02
