 %%% Date (yyyymmdd): 20130225
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.4573572E+00  0.2983820E+02
     1      2 -0.1109346E+00  0.6627412E-02
     1      3 -0.9500476E-01  0.1627597E+00
     1      4  0.1979099E-01 -0.2718254E-04
     2      1 -0.1714510E+00  0.4520522E-01
     2      2  0.4473413E+00  0.2965987E+02
     2      3 -0.1335738E-01  0.3443116E-01
     2      4 -0.9447730E-01  0.1622766E+00
     3      1 -0.3527929E-01  0.4086178E-01
     3      2 -0.2970983E-01  0.1659880E-01
     3      3  0.4457535E+00  0.2974021E+02
     3      4 -0.1092441E+00  0.7579268E-02
     4      1 -0.3057494E-01  0.2216595E-01
     4      2 -0.3521785E-01  0.4080799E-01
     4      3 -0.1701040E+00  0.4601069E-01
     4      4  0.4491455E+00  0.2985595E+02
