 %%% Date (yyyymmdd): 20130211
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.5978514E+00  0.2986024E+02
     1      2 -0.2478807E+00  0.2077996E+00
     1      3 -0.8563297E-01  0.1409363E+00
     1      4  0.1916367E-01 -0.7743543E-01
     2      1 -0.2688710E+00  0.2617036E+00
     2      2  0.5733266E+00  0.2969613E+02
     2      3 -0.1466480E-01 -0.1634117E-01
     2      4 -0.8545014E-01  0.1404921E+00
     3      1 -0.6577563E-01  0.2419597E-01
     3      2 -0.7548007E-02 -0.8009367E-02
     3      3  0.5699810E+00  0.2976256E+02
     3      4 -0.2445829E+00  0.2053074E+00
     4      1  0.2406399E-01 -0.2169831E-02
     4      2 -0.6535207E-01  0.2415037E-01
     4      3 -0.2660680E+00  0.2587889E+00
     4      4  0.5870339E+00  0.2987027E+02
