 %%% Date (yyyymmdd): 20130919
 %%% Feeding        : coaxial cable
 %%% Frequency      :     48000000.00000000     
     1      1  0.6682107E+00  0.2016799E+02
     1      2 -0.2037942E+00 -0.1577690E-01
     1      3 -0.1050558E+00  0.1716662E+00
     1      4  0.4495244E-02  0.2569120E-01
     2      1 -0.2945298E+00  0.5821357E-01
     2      2  0.8216267E+00  0.2277737E+02
     2      3 -0.4211508E-01  0.6686575E-01
     2      4 -0.1036029E+00  0.1718671E+00
     3      1 -0.6390219E-01  0.2338299E-01
     3      2 -0.5988207E-01  0.1769339E-01
     3      3  0.8198689E+00  0.2232294E+02
     3      4 -0.2014977E+00 -0.8074529E-02
     4      1 -0.6510758E-01  0.3266944E-01
     4      2 -0.6444145E-01  0.2332154E-01
     4      3 -0.2928189E+00  0.6459269E-01
     4      4  0.6511394E+00  0.2013799E+02
