 %%% Date (yyyymmdd): 20140605
 %%% Feeding        : coaxial cable
 %%% Frequency      :    52500000.0000000     
     1      1  0.9038395E+00  0.3374616E+02
     1      2 -0.2446194E-01  0.9499577E-01
     1      3 -0.2200303E+00  0.3361011E+00
     1      4  0.8542261E-03  0.5212594E-01
     2      1 -0.1247667E+00  0.8948720E-01
     2      2  0.9044476E+00  0.3395349E+02
     2      3 -0.6344285E-01  0.1033213E+00
     2      4 -0.2190732E+00  0.3372328E+00
     3      1 -0.2839383E-01  0.7655541E-01
     3      2 -0.3990502E-01  0.3464545E-01
     3      3  0.8869755E+00  0.3393672E+02
     3      4 -0.1690823E-01  0.9568022E-01
     4      1 -0.5013345E-01  0.3270748E-01
     4      2 -0.2770625E-01  0.7903177E-01
     4      3 -0.1147072E+00  0.8545331E-01
     4      4  0.8921900E+00  0.3380946E+02
