 %%% Date (yyyymmdd): 20140605
 %%% Feeding        : coaxial cable
 %%% Frequency      :    52500000.0000000     
     1      1  0.1724126E+01  0.3326283E+02
     1      2 -0.5277534E+00 -0.1592350E+00
     1      3 -0.2205397E+00  0.3843353E+00
     1      4 -0.7541770E-02  0.3729702E-01
     2      1 -0.7228766E+00  0.7708426E-01
     2      2  0.1761439E+01  0.3347038E+02
     2      3 -0.8487419E-01  0.1176855E+00
     2      4 -0.2217253E+00  0.3890282E+00
     3      1 -0.1678883E+00  0.4204531E-01
     3      2 -0.1441847E+00  0.1856228E-01
     3      3  0.1713749E+01  0.3345538E+02
     3      4 -0.5084448E+00 -0.1537653E+00
     4      1 -0.2003361E+00  0.8108477E-01
     4      2 -0.1679317E+00  0.4314079E-01
     4      3 -0.6946753E+00  0.7662055E-01
     4      4  0.1694816E+01  0.3332490E+02
