 %%% Date (yyyymmdd): 20130609
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.8870124E+00  0.1960956E+02
     1      2 -0.3695088E+00 -0.3782917E-02
     1      3 -0.8483682E-01  0.1559914E+00
     1      4 -0.2375835E-02  0.2090371E-01
     2      1 -0.4220135E+00  0.1390966E+00
     2      2  0.8808716E+00  0.1963056E+02
     2      3 -0.4205822E-01  0.6545090E-01
     2      4 -0.8639956E-01  0.1575697E+00
     3      1 -0.6847904E-01  0.2933083E-01
     3      2 -0.9103139E-01  0.7559133E-02
     3      3  0.8696279E+00  0.1960822E+02
     3      4 -0.3622851E+00 -0.2629161E-02
     4      1 -0.1126265E+00  0.7617984E-01
     4      2 -0.6884776E-01  0.2949176E-01
     4      3 -0.4173938E+00  0.1385786E+00
     4      4  0.8736386E+00  0.1965304E+02
