 %%% Date (yyyymmdd): 20140520
 %%% Feeding        : coaxial cable
 %%% Frequency      :    55000000.0000000     
     1      1  0.1196181E+01  0.3606849E+02
     1      2 -0.1183430E+00  0.5020243E-01
     1      3 -0.2416165E+00  0.3902551E+00
     1      4  0.6363662E-02  0.4975164E-01
     2      1 -0.2695760E+00  0.7850824E-01
     2      2  0.1206834E+01  0.3630140E+02
     2      3 -0.7328104E-01  0.1167818E+00
     2      4 -0.2426530E+00  0.3952230E+00
     3      1 -0.5439001E-01  0.7052236E-01
     3      2 -0.5912588E-01  0.3299085E-01
     3      3  0.1180320E+01  0.3628540E+02
     3      4 -0.1083146E+00  0.5038054E-01
     4      1 -0.7651847E-01  0.3687636E-01
     4      2 -0.5418894E-01  0.7123088E-01
     4      3 -0.2555442E+00  0.7764153E-01
     4      4  0.1182201E+01  0.3614271E+02
