 %%% Date (yyyymmdd): 20140605
 %%% Feeding        : coaxial cable
 %%% Frequency      :    52500000.0000000     
     1      1  0.1988531E+01  0.3294302E+02
     1      2 -0.7956507E+00 -0.3156848E-01
     1      3 -0.1992810E+00  0.4178225E+00
     1      4  0.1249945E-02  0.2207707E-01
     2      1 -0.8909985E+00  0.2717949E+00
     2      2  0.2015697E+01  0.3313866E+02
     2      3 -0.1067442E+00  0.1623098E+00
     2      4 -0.1922330E+00  0.4082130E+00
     3      1 -0.1771641E+00  0.4508979E-01
     3      2 -0.2274027E+00  0.4530702E-01
     3      3  0.1999358E+01  0.3320572E+02
     3      4 -0.7154576E+00 -0.8898320E-01
     4      1 -0.2399380E+00  0.1877965E+00
     4      2 -0.1815560E+00  0.4003259E-01
     4      3 -0.8896569E+00  0.2705524E+00
     4      4  0.1964761E+01  0.3303932E+02
