 %%% Date (yyyymmdd): 20140608
 %%% Feeding        : coaxial cable
 %%% Frequency      :    57500000.0000000     
     1      1  0.1668267E+01  0.3845141E+02
     1      2 -0.3720726E+00 -0.2635008E-01
     1      3 -0.2636461E+00  0.4635881E+00
     1      4  0.5186462E-02  0.4497048E-01
     2      1 -0.5812464E+00  0.1098820E+00
     2      2  0.1695970E+01  0.3870396E+02
     2      3 -0.9177237E-01  0.1363290E+00
     2      4 -0.2653707E+00  0.4676107E+00
     3      1 -0.1258799E+00  0.6910203E-01
     3      2 -0.1131464E+00  0.4105603E-01
     3      3  0.1655076E+01  0.3868799E+02
     3      4 -0.3537454E+00 -0.2507479E-01
     4      1 -0.1409190E+00  0.7258947E-01
     4      2 -0.1262028E+00  0.7022240E-01
     4      3 -0.5567246E+00  0.1066581E+00
     4      4  0.1644171E+01  0.3853095E+02
