 %%% Date (yyyymmdd): 20130211
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.5307380E+00  0.2992001E+02
     1      2 -0.2103916E+00  0.1603787E+00
     1      3 -0.8951432E-01  0.1308609E+00
     1      4  0.2571365E-01 -0.6849923E-01
     2      1 -0.2409680E+00  0.2060187E+00
     2      2  0.5067952E+00  0.2975262E+02
     2      3 -0.4940763E-02 -0.1635220E-01
     2      4 -0.8901325E-01  0.1302970E+00
     3      1 -0.5065581E-01  0.2172645E-01
     3      2 -0.3012676E-02 -0.8191327E-02
     3      3  0.5039693E+00  0.2981845E+02
     3      4 -0.2076151E+00  0.1586831E+00
     4      1  0.1565092E-01 -0.4342778E-02
     4      2 -0.5026847E-01  0.2166722E-01
     4      3 -0.2384581E+00  0.2041659E+00
     4      4  0.5208020E+00  0.2992845E+02
