 %%% Date (yyyymmdd): 20130225
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.5651837E+00  0.2977377E+02
     1      2 -0.1931726E+00 -0.6145871E-02
     1      3 -0.9940079E-01  0.1707737E+00
     1      4  0.2257239E-01 -0.9229100E-03
     2      1 -0.2545942E+00  0.7125330E-01
     2      2  0.5558629E+00  0.2959668E+02
     2      3 -0.1229503E-01  0.3637907E-01
     2      4 -0.9875228E-01  0.1702457E+00
     3      1 -0.5584237E-01  0.4007956E-01
     3      2 -0.4567560E-01  0.2336479E-01
     3      3  0.5544915E+00  0.2967747E+02
     3      4 -0.1901253E+00 -0.5386743E-02
     4      1 -0.4396991E-01  0.4449098E-01
     4      2 -0.5569819E-01  0.4012637E-01
     4      3 -0.2518179E+00  0.7204570E-01
     4      4  0.5547084E+00  0.2979293E+02
