 %%% Date (yyyymmdd): 20130211
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.4353627E+00  0.2994003E+02
     1      2 -0.1628985E+00  0.1568880E+00
     1      3 -0.7943382E-01  0.1222527E+00
     1      4  0.2373178E-01 -0.6399555E-01
     2      1 -0.1935984E+00  0.1888990E+00
     2      2  0.4153615E+00  0.2976952E+02
     2      3 -0.3708729E-02 -0.1328325E-01
     2      4 -0.7908002E-01  0.1219335E+00
     3      1 -0.3880343E-01  0.3078986E-01
     3      2 -0.7844899E-03 -0.4196360E-02
     3      3  0.4130989E+00  0.2983514E+02
     3      4 -0.1607667E+00  0.1554224E+00
     4      1  0.1476222E-01 -0.9141855E-02
     4      2 -0.3848328E-01  0.3077103E-01
     4      3 -0.1917950E+00  0.1872126E+00
     4      4  0.4272012E+00  0.2994757E+02
