 %%% Date (yyyymmdd): 20140220
 %%% Feeding        : coaxial cable
 %%% Frequency      :    55000000.0000000     
     1      1  0.1378172E+01  0.3580085E+02
     1      2 -0.1998721E+00 -0.5395380E-02
     1      3 -0.2458202E+00  0.4172599E+00
     1      4  0.5020058E-02  0.5134430E-01
     2      1 -0.3730730E+00  0.5756830E-01
     2      2  0.1362032E+01  0.3580170E+02
     2      3 -0.8293172E-01  0.1248093E+00
     2      4 -0.2486491E+00  0.4260563E+00
     3      1 -0.8137908E-01  0.6533261E-01
     3      2 -0.7796769E-01  0.3257603E-01
     3      3  0.1353656E+01  0.3572907E+02
     3      4 -0.2091908E+00  0.1191754E-03
     4      1 -0.1037523E+00  0.4967400E-01
     4      2 -0.8190323E-01  0.6747258E-01
     4      3 -0.3760470E+00  0.5492336E-01
     4      4  0.1428162E+01  0.3621962E+02
