 %%% Date (yyyymmdd): 20140702
 %%% Feeding        : coaxial cable
 %%% Frequency      :    55000000.0000000     
     1      1  0.3925083E+00  0.3641347E+02
     1      2 -0.3636606E-01  0.4318261E+00
     1      3 -0.1259215E+00  0.3010278E+00
     1      4 -0.1170878E-01  0.1610078E-01
     2      1 -0.5531226E-01  0.4434596E+00
     2      2  0.3991592E+00  0.3663254E+02
     2      3 -0.4637402E-01  0.9515326E-01
     2      4 -0.1268905E+00  0.3042336E+00
     3      1 -0.6174033E-01  0.2046928E+00
     3      2 -0.4640415E-01  0.8281756E-01
     3      3  0.3905820E+00  0.3661535E+02
     3      4 -0.3298509E-01  0.4288310E+00
     4      1 -0.3593681E-01  0.3897333E-01
     4      2 -0.6201384E-01  0.2068578E+00
     4      3 -0.5129618E-01  0.4398504E+00
     4      4  0.3880830E+00  0.3648801E+02
