 %%% Date (yyyymmdd): 20140630
 %%% Feeding        : coaxial cable
 %%% Frequency      :    55000000.0000000     
     1      1  0.6997447E+00  0.3616610E+02
     1      2 -0.9344597E-01  0.4196044E+00
     1      3 -0.1740721E+00  0.3533772E+00
     1      4 -0.1070277E-01  0.3884881E-01
     2      1 -0.1319644E+00  0.4486519E+00
     2      2  0.7092938E+00  0.3638407E+02
     2      3 -0.5778767E-01  0.1231554E+00
     2      4 -0.1753066E+00  0.3570626E+00
     3      1 -0.7684491E-01  0.1975613E+00
     3      2 -0.5746026E-01  0.1006791E+00
     3      3  0.6928868E+00  0.3637153E+02
     3      4 -0.8696671E-01  0.4140361E+00
     4      1 -0.4850189E-01  0.6887074E-01
     4      2 -0.7703076E-01  0.1994838E+00
     4      3 -0.1240700E+00  0.4417068E+00
     4      4  0.6904920E+00  0.3624248E+02
