 %%% Date (yyyymmdd): 20140608
 %%% Feeding        : coaxial cable
 %%% Frequency      :    57500000.0000000     
     1      1  0.2461440E+01  0.3785655E+02
     1      2 -0.1005185E+01 -0.1379557E-01
     1      3 -0.2452439E+00  0.5152323E+00
     1      4  0.1477846E-02  0.3117982E-01
     2      1 -0.1116919E+01  0.3666859E+00
     2      2  0.2496801E+01  0.3808871E+02
     2      3 -0.1309479E+00  0.1968017E+00
     2      4 -0.2366487E+00  0.5085402E+00
     3      1 -0.2212933E+00  0.6401459E-01
     3      2 -0.2779708E+00  0.6012257E-01
     3      3  0.2448505E+01  0.3816588E+02
     3      4 -0.9021849E+00 -0.5664663E-01
     4      1 -0.2936936E+00  0.2377999E+00
     4      2 -0.2234377E+00  0.5822745E-01
     4      3 -0.1107266E+01  0.3504717E+00
     4      4  0.2417074E+01  0.3797244E+02
