 %%% Date (yyyymmdd): 20140617
 %%% Feeding        : coaxial cable
 %%% Frequency      :    70000000.0000000     
     1      1  0.3055430E+01  0.5526128E+02
     1      2 -0.7536039E+00  0.1254061E-01
     1      3 -0.4514617E+00  0.8572300E+00
     1      4  0.1996605E-01  0.7066348E-01
     2      1 -0.1137945E+01  0.2952781E+00
     2      2  0.3114792E+01  0.5567081E+02
     2      3 -0.1648089E+00  0.2535987E+00
     2      4 -0.4553285E+00  0.8654808E+00
     3      1 -0.2365104E+00  0.1470938E+00
     3      2 -0.2149306E+00  0.9156861E-01
     3      3  0.3040603E+01  0.5564206E+02
     3      4 -0.7159988E+00  0.1069656E-01
     4      1 -0.2611266E+00  0.1530442E+00
     4      2 -0.2367234E+00  0.1494082E+00
     4      3 -0.1088797E+01  0.2828835E+00
     4      4  0.3016043E+01  0.5539928E+02
