 %%% Date (yyyymmdd): 20140529
 %%% Feeding        : coaxial cable
 %%% Frequency      :    35000000.0000000     
     1      1  0.8972096E+00  0.1959050E+02
     1      2 -0.3015256E+00 -0.6391204E-01
     1      3 -0.1144961E+00  0.1898640E+00
     1      4 -0.7704505E-02  0.2277799E-01
     2      1 -0.3755468E+00  0.6272999E-01
     2      2  0.9136876E+00  0.1969680E+02
     2      3 -0.4462719E-01  0.5881949E-01
     2      4 -0.1147253E+00  0.1917561E+00
     3      1 -0.8428923E-01  0.2251339E-01
     3      2 -0.8115103E-01  0.5438745E-02
     3      3  0.8866186E+00  0.1969325E+02
     3      4 -0.2902143E+00 -0.6020346E-01
     4      1 -0.1104161E+00  0.5209629E-01
     4      2 -0.8398037E-01  0.2284419E-01
     4      3 -0.3610907E+00  0.6190014E-01
     4      4  0.8789894E+00  0.1962239E+02
