 %%% Date (yyyymmdd): 20130211
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.4809637E+00  0.2993017E+02
     1      2 -0.1846144E+00  0.1579923E+00
     1      3 -0.8442495E-01  0.1257522E+00
     1      4  0.2381953E-01 -0.6583444E-01
     2      1 -0.2160543E+00  0.1967387E+00
     2      2  0.4589458E+00  0.2976114E+02
     2      3 -0.4242440E-02 -0.1432948E-01
     2      4 -0.8397922E-01  0.1253561E+00
     3      1 -0.4474928E-01  0.2705006E-01
     3      2 -0.1323873E-02 -0.6145093E-02
     3      3  0.4564300E+00  0.2982688E+02
     3      4 -0.1821832E+00  0.1564215E+00
     4      1  0.1536115E-01 -0.7536765E-02
     4      2 -0.4438198E-01  0.2701411E-01
     4      3 -0.2139452E+00  0.1950037E+00
     4      4  0.4719455E+00  0.2993812E+02
