 %%% Date (yyyymmdd): 20130216
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.1006975E+00 -0.8873959E+01
     1      2 -0.1787969E-01 -0.9692151E-02
     1      3  0.7691734E-01 -0.2766807E+02
     1      4  0.1868364E-01 -0.1930244E-01
     1      5 -0.1622947E+00 -0.3224790E+02
     1      6  0.2801465E-02  0.2209105E-01
     2      1 -0.3700695E-01  0.2218357E-02
     2      2  0.1087100E+00 -0.8863272E+01
     2      3 -0.7865845E-02 -0.1965270E-01
     2      4  0.1005488E+00 -0.2761446E+02
     2      5  0.4046647E-01  0.1467520E-01
     2      6 -0.1857504E+00 -0.3231529E+02
     3      1  0.1370395E+00 -0.2780958E+02
     3      2 -0.5160106E-01  0.1185980E-01
     3      3  0.6906087E+00 -0.7680161E+01
     3      4 -0.1065721E+00 -0.2890121E-01
     3      5 -0.7519400E+00 -0.3938164E+02
     3      6  0.1418672E+00  0.1236231E-01
     4      1 -0.2825116E-01  0.9065568E-03
     4      2  0.1617098E+00 -0.2775749E+02
     4      3 -0.1423371E+00 -0.3706307E-01
     4      4  0.6978262E+00 -0.7696730E+01
     4      5  0.1564387E+00  0.3002357E-01
     4      6 -0.7508664E+00 -0.3938737E+02
     5      1 -0.2119764E+00 -0.3212963E+02
     5      2  0.6040751E-01 -0.2436138E-02
     5      3 -0.6890624E+00 -0.3952540E+02
     5      4  0.7585247E-01  0.4533968E-01
     5      5  0.8228099E+00 -0.6084744E+01
     5      6 -0.1257825E+00 -0.3411227E-01
     6      1  0.5489201E-01 -0.1203626E-02
     6      2 -0.2336048E+00 -0.3220206E+02
     6      3  0.1279165E+00  0.5125740E-01
     6      4 -0.6886802E+00 -0.3952973E+02
     6      5 -0.1693714E+00 -0.4232338E-01
     6      6  0.8114685E+00 -0.6066464E+01
