 %%% Date (yyyymmdd): 20130608
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.8177139E+00  0.1967583E+02
     1      2 -0.3079383E+00 -0.2625915E-01
     1      3 -0.9342940E-01  0.1565344E+00
     1      4  0.1373021E-02  0.2763165E-01
     2      1 -0.3769557E+00  0.9693148E-01
     2      2  0.8162900E+00  0.1969959E+02
     2      3 -0.3985194E-01  0.5631139E-01
     2      4 -0.9328015E-01  0.1565752E+00
     3      1 -0.7452318E-01  0.3193505E-01
     3      2 -0.6322020E-01  0.5732320E-02
     3      3  0.8046125E+00  0.1967327E+02
     3      4 -0.3030222E+00 -0.2222203E-01
     4      1 -0.9658903E-01  0.4500457E-01
     4      2 -0.7483060E-01  0.3219600E-01
     4      3 -0.3713024E+00  0.9794832E-01
     4      4  0.8048373E+00  0.1971608E+02
