 %%% Date (yyyymmdd): 20130225
 %%% Feeding        : coaxial cable
 %%% Frequency      :    48000000.0000000     
     1      1  0.4054894E+00  0.2987235E+02
     1      2 -0.7468898E-01  0.1495634E-01
     1      3 -0.9372160E-01  0.1574728E+00
     1      4  0.1835554E-01  0.1899865E-02
     2      1 -0.1297527E+00  0.3777552E-01
     2      2  0.3952246E+00  0.2969268E+02
     2      3 -0.1331242E-01  0.3334255E-01
     2      4 -0.9323960E-01  0.1570623E+00
     3      1 -0.2518505E-01  0.4191607E-01
     3      2 -0.2330999E-01  0.1418315E-01
     3      3  0.3935772E+00  0.2977274E+02
     3      4 -0.7365463E-01  0.1585679E-01
     4      1 -0.2508621E-01  0.1452553E-01
     4      2 -0.2512590E-01  0.4184848E-01
     4      3 -0.1290867E+00  0.3847043E-01
     4      4  0.3983500E+00  0.2988948E+02
